93.000,12.397,1306.213,126.925,3896.206,7.781
94.000,42.066,37.821,1.598,898.212,1.599
95.000,2.372,2612.137,173.859,2225.834,2.240
96.000,2.996,1171.019,139.780,2532.481,6.176
97.000,8.655,996.524,142.148,2504.735,6.484
98.000,51.428,2019.113,192.771,4451.157,6.017
99.000,6.057,1330.359,154.475,2013.992,3.944
100.000,12.341,587.320,217.403,1183.274,6.311
102.000,47.523,560.230,132.427,128.711,0.425
103.000,19.716,1081.675,102.320,1921.060,4.374
104.000,8.769,590.668,139.277,1604.631,7.030
105.000,9.384,773.876,166.003,1152.476,3.496
106.000,52.804,677.760,260.938,3120.464,12.605
107.000,4.519,98.649,90.206,568.231,13.442
108.000,13.492,729.827,76.219,1718.552,5.555
109.000,76.014,1142.809,65.491,1614.762,1.925
110.000,7.830,856.426,137.881,2360.875,7.203
111.000,8.573,1109.367,112.859,2165.338,3.988
112.000,3.940,1291.189,145.088,2886.452,6.208
113.000,65.864,947.578,37.890,4731.766,7.186
114.000,35.426,615.098,60.054,1508.504,4.702
115.000,15.340,705.058,70.179,1456.204,3.205
116.000,5.607,1494.017,115.735,3223.371,5.625
117.000,2.469,973.576,337.163,2330.455,6.054
118.000,19.523,640.848,171.633,2706.286,9.894
119.000,1.804,1245.733,255.303,4231.401,9.766
120.000,4.272,815.253,227.393,1934.808,6.745
121.000,6.660,1499.302,86.190,2046.801,3.009
122.000,5.733,476.502,135.341,746.548,4.003
123.000,11.583,1452.295,115.751,2685.072,3.767
124.000,73.248,3126.630,111.049,12850.795,8.526
125.000,27.752,2372.019,143.138,2529.867,2.714
126.000,28.445,2798.362,128.596,900.154,0.552
127.000,5.970,1374.251,93.453,2977.038,5.608
128.000,4.940,1435.630,84.284,10216.178,19.495
129.000,6.348,932.002,248.614,706.419,1.958
130.000,54.808,832.653,259.735,1477.921,4.594
131.000,5.916,52.692,113.026,45.918,1.683
132.000,11.478,1197.756,70.132,4422.773,7.868
133.000,16.595,66.598,126.835,345.579,13.725
134.000,4.734,203.186,161.858,503.894,6.114
135.000,9.976,104.583,234.380,411.707,10.098
136.000,2.304,78.468,214.014,78.645,2.674
137.000,2.625,1349.356,195.120,3429.039,7.718
140.000,9.768,111.791,124.178,231.815,4.715
141.000,7.074,261.567,136.068,985.938,10.357
142.000,1.981,598.471,559.844,670.875,3.544
143.000,38.457,20.655,3.085,490.110,3.087
144.000,18.106,1207.217,288.019,519.502,1.120
145.000,4.588,647.751,177.457,2231.762,10.019
147.000,4.500,786.092,235.972,804.575,2.868
148.000,24.048,822.905,234.996,2108.793,7.473
149.000,2.546,800.287,257.548,2022.510,7.478
